2016-09-26 17:54:56,511 INFO  [pool-2-thread-1] c.t.v.t.a.CMOSDataUtil - Command-line option(s): [-c, config/cmos_datautil/cmos_datautil.properties]
2016-09-26 19:11:25,421 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=093, jiraIssueKey=CMOS-2433, testResult=PASS}
2016-09-26 19:11:25,421 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 093: PASS
2016-09-26 19:11:25,421 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 100
2016-09-26 19:11:25,453 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_100_1_Commodity_20160926180009356
2016-09-26 19:11:25,468 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:25,578 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=097, jiraIssueKey=CMOS-2437, testResult=PASS}
2016-09-26 19:11:25,578 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 097: PASS
2016-09-26 19:11:25,593 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 101
2016-09-26 19:11:25,609 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_101_1_Commodity_20160926180009388
2016-09-26 19:11:25,640 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:26,734 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=098, jiraIssueKey=CMOS-2438, testResult=PASS}
2016-09-26 19:11:27,984 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=100, jiraIssueKey=CMOS-2440, testResult=PASS}
2016-09-26 19:11:28,156 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=101, jiraIssueKey=CMOS-2441, testResult=PASS}
2016-09-26 19:11:29,374 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=098, jiraIssueKey=CMOS-2438, testResult=PASS}
2016-09-26 19:11:30,155 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=100, jiraIssueKey=CMOS-2440, testResult=PASS}
2016-09-26 19:11:30,343 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=099, jiraIssueKey=CMOS-2439, testResult=PASS}
2016-09-26 19:11:31,124 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=101, jiraIssueKey=CMOS-2441, testResult=PASS}
2016-09-26 19:11:32,687 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=098, jiraIssueKey=CMOS-2438, testResult=PASS}
2016-09-26 19:11:32,687 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 098: PASS
2016-09-26 19:11:32,687 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 102
2016-09-26 19:11:32,718 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_102_1_Commodity_20160926180009419
2016-09-26 19:11:32,733 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:32,765 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=100, jiraIssueKey=CMOS-2440, testResult=PASS}
2016-09-26 19:11:32,780 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 100: PASS
2016-09-26 19:11:32,780 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 103
2016-09-26 19:11:32,796 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_103_1_Commodity_20160926180009450
2016-09-26 19:11:32,827 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:34,171 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=101, jiraIssueKey=CMOS-2441, testResult=PASS}
2016-09-26 19:11:34,171 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 101: PASS
2016-09-26 19:11:34,171 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 104
2016-09-26 19:11:34,187 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_104_1_FWD-MUREX_20160926180009481
2016-09-26 19:11:34,218 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:35,280 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=102, jiraIssueKey=CMOS-2442, testResult=PASS}
2016-09-26 19:11:35,499 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=099, jiraIssueKey=CMOS-2439, testResult=PASS}
2016-09-26 19:11:35,593 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=103, jiraIssueKey=CMOS-2443, testResult=PASS}
2016-09-26 19:11:36,921 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=104, jiraIssueKey=CMOS-2444, testResult=PASS}
2016-09-26 19:11:37,827 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=103, jiraIssueKey=CMOS-2443, testResult=PASS}
2016-09-26 19:11:38,671 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=102, jiraIssueKey=CMOS-2442, testResult=PASS}
2016-09-26 19:11:39,874 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=103, jiraIssueKey=CMOS-2443, testResult=PASS}
2016-09-26 19:11:39,874 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 103: PASS
2016-09-26 19:11:39,874 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 105
2016-09-26 19:11:39,905 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_105_1_FWD_20160926180009497
2016-09-26 19:11:39,921 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:40,514 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=104, jiraIssueKey=CMOS-2444, testResult=PASS}
2016-09-26 19:11:41,624 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=102, jiraIssueKey=CMOS-2442, testResult=PASS}
2016-09-26 19:11:41,624 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 102: PASS
2016-09-26 19:11:41,624 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 106
2016-09-26 19:11:41,655 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_106_1_FWD_20160926180009528
2016-09-26 19:11:41,671 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:41,905 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=099, jiraIssueKey=CMOS-2439, testResult=PASS}
2016-09-26 19:11:41,905 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 099: PASS
2016-09-26 19:11:41,905 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 107
2016-09-26 19:11:41,936 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_107_1_ForeignExchange_20160926180009559
2016-09-26 19:11:41,952 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:42,702 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=104, jiraIssueKey=CMOS-2444, testResult=PASS}
2016-09-26 19:11:42,702 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 104: PASS
2016-09-26 19:11:42,702 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 108
2016-09-26 19:11:42,733 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_108_1_ForeignExchange_20160926180009575
2016-09-26 19:11:42,749 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:43,874 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=105, jiraIssueKey=CMOS-2445, testResult=PASS}
2016-09-26 19:11:44,624 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=107, jiraIssueKey=CMOS-2447, testResult=PASS}
2016-09-26 19:11:45,749 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=106, jiraIssueKey=CMOS-2446, testResult=PASS}
2016-09-26 19:11:45,920 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=108, jiraIssueKey=CMOS-2448, testResult=PASS}
2016-09-26 19:11:47,405 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=107, jiraIssueKey=CMOS-2447, testResult=PASS}
2016-09-26 19:11:47,998 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=106, jiraIssueKey=CMOS-2446, testResult=PASS}
2016-09-26 19:11:48,561 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=105, jiraIssueKey=CMOS-2445, testResult=PASS}
2016-09-26 19:11:49,108 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=108, jiraIssueKey=CMOS-2448, testResult=PASS}
2016-09-26 19:11:50,795 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=105, jiraIssueKey=CMOS-2445, testResult=PASS}
2016-09-26 19:11:50,795 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 105: PASS
2016-09-26 19:11:50,795 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 109
2016-09-26 19:11:50,811 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_109_1_SPOT-MUREX_20160926180009591
2016-09-26 19:11:50,842 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:51,436 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=107, jiraIssueKey=CMOS-2447, testResult=PASS}
2016-09-26 19:11:51,436 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 107: PASS
2016-09-26 19:11:51,436 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 110
2016-09-26 19:11:51,467 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_110_1_VAN-MUREX_20160926180009606
2016-09-26 19:11:51,483 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:52,529 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=108, jiraIssueKey=CMOS-2448, testResult=PASS}
2016-09-26 19:11:52,529 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 108: PASS
2016-09-26 19:11:52,529 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 111
2016-09-26 19:11:52,545 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_111_1_Equity_20160926180009622
2016-09-26 19:11:52,576 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:53,373 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=109, jiraIssueKey=CMOS-2449, testResult=PASS}
2016-09-26 19:11:53,748 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=106, jiraIssueKey=CMOS-2446, testResult=PASS}
2016-09-26 19:11:53,748 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 106: PASS
2016-09-26 19:11:53,748 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 112
2016-09-26 19:11:53,764 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_112_1_Equity_20160926180009638
2016-09-26 19:11:53,795 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:11:54,639 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=110, jiraIssueKey=CMOS-2450, testResult=PASS}
2016-09-26 19:11:55,764 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=111, jiraIssueKey=CMOS-2451, testResult=PASS}
2016-09-26 19:11:56,545 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=112, jiraIssueKey=CMOS-2452, testResult=PASS}
2016-09-26 19:11:57,529 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=110, jiraIssueKey=CMOS-2450, testResult=PASS}
2016-09-26 19:11:58,514 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=111, jiraIssueKey=CMOS-2451, testResult=PASS}
2016-09-26 19:11:58,560 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=109, jiraIssueKey=CMOS-2449, testResult=PASS}
2016-09-26 19:12:00,014 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=110, jiraIssueKey=CMOS-2450, testResult=PASS}
2016-09-26 19:12:00,029 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 110: PASS
2016-09-26 19:12:00,029 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 113
2016-09-26 19:12:00,045 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_113_1_Equity_20160926180009653
2016-09-26 19:12:00,076 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:12:00,607 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=112, jiraIssueKey=CMOS-2452, testResult=PASS}
2016-09-26 19:12:01,717 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=111, jiraIssueKey=CMOS-2451, testResult=PASS}
2016-09-26 19:12:01,732 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 111: PASS
2016-09-26 19:12:01,732 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 114
2016-09-26 19:12:01,748 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_114_1_Equity_20160926180009684
2016-09-26 19:12:01,779 INFO  [pool-206-thread-3] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:12:02,623 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=113, jiraIssueKey=CMOS-2453, testResult=PASS}
2016-09-26 19:12:02,826 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=109, jiraIssueKey=CMOS-2449, testResult=PASS}
2016-09-26 19:12:02,826 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 109: PASS
2016-09-26 19:12:02,826 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 115
2016-09-26 19:12:02,857 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_115_1_InterestRate_20160926180009700
2016-09-26 19:12:02,873 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:12:03,545 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=112, jiraIssueKey=CMOS-2452, testResult=PASS}
2016-09-26 19:12:03,545 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 112: PASS
2016-09-26 19:12:03,560 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 116
2016-09-26 19:12:03,576 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_116_1_InterestRate_20160926180009716
2016-09-26 19:12:03,607 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:12:04,951 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=113, jiraIssueKey=CMOS-2453, testResult=PASS}
2016-09-26 19:12:05,857 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=114, jiraIssueKey=CMOS-2454, testResult=PASS}
2016-09-26 19:12:06,216 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=115, jiraIssueKey=CMOS-2455, testResult=FAIL}
2016-09-26 19:12:07,498 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=113, jiraIssueKey=CMOS-2453, testResult=PASS}
2016-09-26 19:12:07,498 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 113: PASS
2016-09-26 19:12:07,498 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 117
2016-09-26 19:12:07,529 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_117_1_SPOT-SOPHIS_20160926180009731
2016-09-26 19:12:07,560 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:12:07,951 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=116, jiraIssueKey=CMOS-2456, testResult=FAIL}
2016-09-26 19:12:09,232 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=115, jiraIssueKey=CMOS-2455, testResult=FAIL}
2016-09-26 19:12:10,091 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=117, jiraIssueKey=CMOS-2457, testResult=PASS}
2016-09-26 19:12:10,482 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=114, jiraIssueKey=CMOS-2454, testResult=PASS}
2016-09-26 19:12:11,013 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=116, jiraIssueKey=CMOS-2456, testResult=FAIL}
2016-09-26 19:12:12,388 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Start Progress': JiraTestResult{testCaseId=117, jiraIssueKey=CMOS-2457, testResult=PASS}
2016-09-26 19:12:13,294 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Fail': JiraTestResult{testCaseId=116, jiraIssueKey=CMOS-2456, testResult=FAIL}
2016-09-26 19:12:13,294 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 116: FAIL
2016-09-26 19:12:13,294 INFO  [pool-206-thread-4] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 118
2016-09-26 19:12:13,310 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_118_1_FWD-Summit_20160926180009763
2016-09-26 19:12:13,341 INFO  [pool-206-thread-4] c.t.v.t.a.DBReader - Query executed, 1 result(s)
2016-09-26 19:12:13,810 INFO  [pool-206-thread-2] c.t.v.t.a.Analyser - Transition issue to 'Fail': JiraTestResult{testCaseId=115, jiraIssueKey=CMOS-2455, testResult=FAIL}
2016-09-26 19:12:13,810 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 115: FAIL
2016-09-26 19:12:13,810 INFO  [pool-206-thread-2] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 119
2016-09-26 19:12:13,841 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_119_1_FWD_20160926180009825
2016-09-26 19:12:13,857 INFO  [pool-206-thread-2] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:12:14,997 INFO  [pool-206-thread-1] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=117, jiraIssueKey=CMOS-2457, testResult=PASS}
2016-09-26 19:12:14,997 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 117: PASS
2016-09-26 19:12:14,997 INFO  [pool-206-thread-1] c.t.v.t.a.c.CMOSTradeAnalyser - Analysing test case: 120
2016-09-26 19:12:15,028 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Executing query: SELECT TRADEIDENTIFIERPARTYA FROM V_TRADEVIEW WHERE TRADEIDENTIFIERPARTYA = CMOS_120_1_FWD_20160926180009841
2016-09-26 19:12:15,044 INFO  [pool-206-thread-1] c.t.v.t.a.DBReader - Query executed, 0 result(s)
2016-09-26 19:12:15,872 INFO  [pool-206-thread-4] c.t.v.t.a.Analyser - Transition issue to 'Re-Run': JiraTestResult{testCaseId=118, jiraIssueKey=CMOS-2458, testResult=PASS}
2016-09-26 19:12:15,982 INFO  [pool-206-thread-3] c.t.v.t.a.Analyser - Transition issue to 'Pass': JiraTestResult{testCaseId=114, jiraIssueKey=CMOS-2454, testResult=PASS}
2016-09-26 19:12:15,982 INFO  [pool-206-thread-3] c.t.v.t.a.c.CMOSTradeAnalyser - Test case 114: PASS
